chunk_id,doc_id,chunk_index,title,category,chunk_text,chunk_word_count
156_1,156,1,Doubt over PM claim that P&O sackings may be illegal,unknown,There is doubt over a Boris Johnson claim that P&O Ferries may have broken a law by sacking 800 staff suddenly.,21
157_1,157,1,"Orchards vanishing from the landscape, says National Trust",unknown,"Orchards are in big decline, with an area the size of the Isle of Wight lost since 1900, research finds.",20
158_1,158,1,BBC editors react to Sunak's 2022 Spring Statement,unknown,"Laura Kuenssberg, Faisal Islam and Simon Jack review the headlines and reaction to the chancellor's update on the UK economy.",20
159_1,159,1,What is the UK's inflation rate and why is the cost of living going up?,unknown,UK inflation is rising at its fastest rate for 30 years and the government's forecaster predicts it could climb to a 40-year high.,23
160_1,160,1,Eidevall '100% sure' Arsenal will advance after first-leg draw,unknown,"Arsenal boss Jonas Eidevall says he is ""100% sure"" his team will progress into the semi-finals of the Women's Champions League.",21
161_1,161,1,England captain Kane keen to 'shine a light' on Qatar issues,unknown,"England captain Harry Kane says he wants to ""shine a light"" on issues around Qatar, where the 2022 World Cup will be held.",23
162_1,162,1,"World Cup 'hurt' driving Wales for play-offs, says Bale",unknown,"Wales will use the ""hurt"" of previous near misses as inspiration for Thursday's World Cup play-off semi-final against Austria, says captain Gareth Bale.",23
163_1,163,1,UK Covid infections climb by a million in a week,unknown,"About 4.3 million people - or one in every 16 - are thought to have the virus, compared to 3.3 million the week before.",24
164_1,164,1,The Papers: Biden's chemical weapon warning and 'Shame on' P&O,unknown,Rising tensions with Russia and criticism of a ferry firm boss are among a mix of stories in the papers.,20
165_1,165,1,Notts County and the conman: Following your team through a football scam,unknown,In the summer of 2009 mysterious new owners promised to propel fourth-tier side Notts County to grand success. It was all a big lie.,24
166_1,166,1,Bale hits back at Spanish media over 'parasite' criticism,unknown,"Wales forward Gareth Bale has hit out at Spanish newspaper Marca for a column which described him as a ""parasite"".",20
167_1,167,1,FA pledges 100 free buses for Liverpool v Man City semi-final at Wembley,unknown,The FA is to provide 100 free buses for fans attending the FA Cup semi-final between Liverpool and Manchester City at Wembley.,22
168_1,168,1,Italy out of World Cup: Can Azzurri turn 'disaster' against North Macedonia into better future?,unknown,"For the first time in their history, Italy will miss a second successive World Cup - now they need to avoid scapegoats and learn from a sporting disaster, says Daniele Verri.",31
169_1,169,1,England 2-1 Switzerland: Luke Shaw & Harry Kane goals help Three Lions earn Wembley win,unknown,Harry Kane moves level with Sir Bobby Charlton on 49 England goals as the Three Lions come from behind to beat Switzerland at Wembley.,24
170_1,170,1,Michael Bisping: Former UFC star looks back on remarkable career in new documentary,unknown,Former UFC middleweight champion Michael Bisping tells BBC Sport how he rebuilt his career after going blind in one eye.,20
171_1,171,1,Sergio Perez on Saudi Arabia pole as Lewis Hamilton out early and Mick Schumacher crashes,unknown,Red Bull's Sergio Perez beats Ferrari's Charles Leclerc to take his first Formula 1 pole position at the Saudi Arabian Grand Prix.,22
172_1,172,1,Tracking the Ukrainian counter-attacks in maps,unknown,Russia says it is focusing on taking full control of the east of Ukraine as counter-attacks push its troops back in several areas of the country.,26
173_1,173,1,Ethiopia's civil war: The women who paid the price,unknown,The BBC speaks to victims of sexual violence as rights groups say rape was used as a weapon of war.,20
174_1,174,1,England coach Middleton 'frustrated' despite big win over Scotland in Women's Six Nations opener,unknown,"England head coach Simon Middleton is left ""frustrated"" by his ""rusty"" side despite opening the Women's Six Nations with a 57-5 victory in Scotland.",24
175_1,175,1,Republic of Ireland earn friendly draw with Belgium,unknown,Alan Browne comes off the bench to score a late equaliser and earn the Republic of Ireland a creditable friendly draw with Belgium in Dublin.,25
176_1,176,1,Women's Six Nations: Abby Dow scores bonus-point try for England against Scotland,unknown,Watch as Abby Dow weaves through Scotland's defence to score England's fourth try in the opening game of the Women's Six Nations.,22
177_1,177,1,Women's World Cup: Suzie Bates gets standing ovation as she hits 126 for New Zealand,unknown,"Opener Suzie Bates hits an imperious 126 in New Zealand's 71-run win against Pakistan in Christchurch, with bowler Hannah Rowe also impressing with figures of 5-55.",26
178_1,178,1,Women's Six Nations: Hannah Jones scores 'breathtaking' try for Wales against Ireland,unknown,"Watch as Hannah Jones scores a ""breathtaking"" try to seal Wales' five-try victory over Ireland and a first Women's Six Nations win since 2019.",24
179_1,179,1,Verstappen wins GP after late overtake,unknown,Max Verstappen wins an intense race-long battle with Charles Leclerc to take his first victory of the season in the Saudi Arabian Grand Prix.,24
180_1,180,1,Tracking the Ukrainian counter-attacks in maps,unknown,"Russia continues to hit targets across Ukraine, despite saying it has shifted its focus to the east of the country.",20
181_1,181,1,England suffer 10-wicket defeat by West Indies in third Test - and lose series 1-0,unknown,England slump to a chastening 10-wicket defeat early on the fourth day of the third Test to lose their series against West Indies 1-0.,24
182_1,182,1,Chelsea thrash Leicester 9-0 to go top of WSL,unknown,Chelsea go a point above Arsenal at the top of the Women's Super League after thrashing second-bottom Leicester at the King Power Stadium.,23
183_1,183,1,England always believed they could revive World Cup campaign - Dunkley,unknown,Batter Sophia Dunkley says England always believed they could revive their World Cup campaign after starting with three successive defeats.,20
184_1,184,1,'Women's football won' - Man Utd boss and fans savour historic day for team,unknown,"Man Utd boss Marc Skinner says ""women's football won"" on a day Old Trafford hosted a WSL match in front of fans for the first time.",26
185_1,185,1,Josh Warrington knocks out Kiko Martinez to regain IBF featherweight title - highlights,unknown,Watch the highlights as Josh Warrington earns a brilliant technical knockout against Spain's Kiko Martinez to become a two-time IBF featherweight champion.,22
186_1,186,1,Women's Six Nations: Emilie Boulard scores brilliant try for France against Italy,unknown,Watch as Emilie Boulard runs in a brilliant solo try as France beat Italy 39-6 in their opening game of the 2022 Women's Six Nations.,25
187_1,187,1,"Russian agent linked to assassination team was tracking Boris Nemtsov, investigation finds",unknown,"Russian opposition politician Boris Nemtsov was shadowed by an agent connected to a political assassination team for almost a year before he was shot dead, an investigation has found.",29
188_1,188,1,'Commercial' Man Utd may not suit Ten Hag - Van Gaal,unknown,"Former Manchester United manager Louis van Gaal suggests Erik ten Hag should not move to the Red Devils because they are ""a commercial club"".",24
189_1,189,1,Medvedev moves closer to top ranking with win over Martinez,unknown,Russia's Daniil Medvedev is two wins away from regaining the men's world number one spot after reaching the Miami Open last 16.,22
190_1,190,1,'Harder to win Euros than World Cup' - Players excited by 'unbelievable' tournament,unknown,"With 100 days to go until England hosts Euro 2022, France midfielder Kenza Dali tells BBC Sport the tournament will be harder to win than the World Cup.",28
191_1,191,1,Salisbury to become third Briton to reach world number one,unknown,Joe Salisbury will become the third British man to reach world number one when he tops the doubles rankings in April.,21
192_1,192,1,Canada reach World Cup: John Herdman - the English manager behind landmark qualification,unknown,Englishman John Herdman will lead Canada to the World Cup later this year after helping transform the nation's football fortunes.,20
193_1,193,1,Scotland elections 2022: Five things to watch in May's council vote,unknown,Elections for all 32 Scottish local councils will be held on 5 May. Here are some of the things to look out for.,23
194_1,194,1,Rules on free lateral flow and PCR Covid tests published,unknown,"The list of who can get free tests after 1 April in England is now out, but most people will have to pay.",23
195_1,195,1,Amazon union election: Will this former worker make history?,unknown,Workers in three Amazon warehouses are deciding whether to join a union - which would be a first in the US.,21
196_1,196,1,Mane sends Senegal to Qatar in shootout after Salah misses,unknown,Sadio Mane scores the winning penalty in a shootout against Egypt to put Senegal through to the World Cup finals in Qatar.,22
197_1,197,1,Portugal 2-0 North Macedonia: Bruno Fernandes sends Portugal to World Cup,unknown,Bruno Fernandes sent Portugal to the World Cup with a double in their play-off final win over North Macedonia in Porto.,21
198_1,198,1,"Miami Open: Cameron Norrie loses to Casper Ruud, Daniil Medvedev wins",unknown,British number one Cameron Norrie is hampered by a calf injury as he is knocked out of the Miami Open by sixth seed Casper Ruud.,25
